,Test_index,Presentation,Question,Data_q_0.01,Data2_q_0.01,Data_q_0.2,Data2_q_0.2,Data_q_0.25,Data2_q_0.25,Data_q_0.3,Data2_q_0.3,Data_q_0.4,Data2_q_0.4,Data_q_0.5,Data2_q_0.5,Data_q_0.6,Data2_q_0.6,Data_q_0.7,Data2_q_0.7,Data_q_0.75,Data2_q_0.75,Data_q_0.8,Data2_q_0.8,Data_q_0.9,Data2_q_0.9,Data_q_0.99,Data2_q_0.99,Data_mean,Data2_mean,Data_max,Data2_max,Data_min,Data2_min,Data_median,Data2_median,data_2_amp_0,data_2_amp_1,data_2_amp_2,data_2_amp_3,data_2_amp_4,data_2_amp_5,data_2_amp_6,data_2_amp_7,data_2_amp_8,data_2_amp_9,data_2_phase_0,data_2_phase_1,data_2_phase_2,data_2_phase_3,data_2_phase_4,data_2_phase_5,data_2_phase_6,data_2_phase_7,data_2_phase_8,data_2_phase_9,data_amp_0,data_amp_1,data_amp_2,data_amp_3,data_amp_4,data_amp_5,data_amp_6,data_amp_7,data_amp_8,data_amp_9,data_phase_0,data_phase_1,data_phase_2,data_phase_3,data_phase_4,data_phase_5,data_phase_6,data_phase_7,data_phase_8,data_phase_9
149,2,1,2,-1271.66,-355.59,-1027.4,-225.2,-962.25,-205.5,-883.3,-179.6,-823.1999999999999,-126.79999999999998,-792.0,-71.5,-739.0,-17.599999999999966,-673.1,22.599999999999966,-650.5,36.0,-619.0,48.20000000000002,-554.8,78.1,-475.56000000000006,106.21999999999997,-811.7166666666667,-88.60833333333333,-463,120,-1293,-373,-792.0,-71.5,21266.0,2402.9337361271255,2721.619624472878,1183.1017939110666,487.3478327150963,1258.9982810140696,618.8122988333631,1102.3957802331884,767.5413718676045,1424.4952453220542,1.5707963267948966,0.12376884522813081,0.10606531661690491,-0.2295561669599909,-0.8071219385723924,0.16940280203581223,0.9556380695137517,0.7549983305382171,-0.2929778575531992,0.5417217502296109,194812.0,26364.41786183988,15677.989372991911,5294.850602439179,1161.447949921091,661.6327685664552,827.6569291372548,1085.21662635919,1437.221205232591,1706.5595961762558,1.5707963267948966,-0.9135486471607487,-0.3377038125888281,-0.965295839077011,-0.9999999996885524,-0.5523856395067783,0.4995960911715565,1.0,-0.7113673268623621,-0.340581393534386
150,3,2,2,-730.4,-852.59,-207.6,-594.2,-146.25,-550.0,-68.69999999999997,-514.3,53.80000000000015,-465.4,150.5,-401.0,270.00000000000006,-357.4,388.7999999999999,-300.2000000000001,465.0,-272.75,506.4000000000001,-246.39999999999986,711.1999999999999,-183.0,963.2499999999997,-64.4600000000002,150.97083333333333,-421.65,985,12,-801,-884,150.5,-401.0,101196.0,27029.607003838115,6294.121296064992,8370.346763273803,5493.1973842122525,4688.274818546197,1506.1491592831594,2373.8628703864983,4757.019436539485,1310.7875879902874,1.5707963267948966,-0.9804075770410141,0.9999941853489097,-0.060065879336898796,-0.14686765101101412,-0.4056241237048371,-0.13026728608662852,0.9375143943214257,0.9999999999999998,-0.9278966833990336,36233.0,59033.96507496007,25606.6603654145,11684.784747217544,4160.176739276079,3193.5964135618624,2892.7522315862793,1580.8019495126055,150.89049247398447,581.8680765545622,1.5707963267948966,-0.949573182390443,0.9022987027894157,0.00511007652332629,0.9999999999999977,-0.9856802519425718,0.9152690665126078,0.8065485628019123,-0.866125173323858,-0.8474780681404663
151,1,1,3,-307.93,-252.83,-162.99999999999997,-139.39999999999998,-143.75,-121.0,-134.0,-110.89999999999999,-98.39999999999999,-77.99999999999996,-70.0,-21.5,-51.599999999999994,44.80000000000001,-29.400000000000034,78.59999999999997,-9.75,90.25,20.0,108.20000000000002,51.099999999999994,188.2,89.21999999999997,363.61,-78.29166666666667,-7.05,98,377,-315,-280,-70.0,-21.5,1692.0,14818.283841782972,6416.024780740333,3064.2141367360455,760.9981365862643,1081.3110156525604,899.857571518797,1339.7042363091302,429.7033761306087,782.3941762858104,1.5707963267948966,-0.9720815371489373,-0.9380991474331754,0.2922353920098155,-0.9500258415408546,0.9358023738307384,0.9999999999506032,0.9211453626284546,0.9892159433666103,-0.999904644284987,18790.0,13076.660782807872,4783.360558718249,2924.687908681589,768.7385885636733,1051.4975216142368,438.86480334541346,935.8521650754166,400.1598291821362,524.0201322031576,1.5707963267948966,-0.7727140002716948,-0.9999856756067868,0.278163591917008,0.3453410513130778,0.5307284443153529,-0.2627247504980497,0.7256141815700548,0.7625267546372079,0.914165285747113
152,0,1,3,-575.2,-552.32,-389.2,-455.0,-373.25,-442.0,-362.3,-425.6,-346.4,-397.0,-325.0,-370.0,-294.6,-341.6,-270.70000000000005,-316.70000000000005,-249.0,-304.0,-222.39999999999995,-289.4,-175.50000000000003,-235.70000000000002,-98.07000000000019,-158.7300000000001,-315.4125,-368.4166666666667,-84,-136,-614,-563,-325.0,-370.0,88420.0,9040.075233995267,6472.553394316697,892.3828572867317,581.7053469773888,982.2974314483733,394.30619432095625,991.6810335843918,295.5990610719537,61.783226511861066,1.5707963267948966,-0.7992797574767873,0.4513367514967554,-0.17718888911236358,-0.8937274628324363,0.3942096089351941,0.41195841772327857,-0.6584446506412497,-0.9335568988325513,-0.46933030177612656,75699.0,12241.198810300855,8918.836849375613,2507.4268518862123,2129.519503325093,1455.3913222147412,1014.0610915280117,757.195044168393,464.70847768018075,496.8495665534162,1.5707963267948966,-0.8285219298171287,0.9597808561105631,0.06579530109652587,-0.45320533250158374,0.05109597295604191,0.005635121635535837,-0.12733085681641934,0.106403985098989,0.04718471266258042
153,2,1,10,-264.05,-133.27,-116.39999999999999,-53.0,-89.25,-41.25,-56.99999999999997,-28.19999999999999,40.0,-1.3999999999999915,96.0,22.0,168.60000000000002,43.0,218.59999999999997,64.0,240.25,74.5,259.2000000000001,84.20000000000002,309.2,99.19999999999999,390.21999999999997,157.2699999999999,80.71666666666667,16.995833333333334,399,177,-281,-142,96.0,22.0,4079.0,4428.154987013721,5949.537902645338,4738.706743429472,2566.9990154259376,4048.097721291629,3097.478441533139,1862.808082306037,496.70788053198186,1124.128507990928,1.5707963267948966,0.9993716757064869,0.6254564335772426,-0.49120693427026496,0.13788062618793498,-0.35395039989703153,-0.9917810601419736,0.8093154321224489,-0.23802949933028789,0.9989446563066259,19372.0,2766.080395263975,27200.54327043086,9564.912498829262,3753.0990016385786,4955.526400044131,3613.60297646782,2423.1265809883103,2224.4098772328516,1966.6769475453805,1.5707963267948966,0.21997060347471167,0.1445472965200561,-0.6126883064067545,0.2694658517567195,0.36779590432357995,0.0702970402485211,0.1720744829121353,0.22917554121525432,0.158796062711763
154,2,3,3,21.78,68.12,50.60000000000001,195.0,55.0,216.5,62.0,234.0,78.0,268.6,92.0,308.0,106.4,343.4,118.59999999999997,382.0,123.25,402.25,129.20000000000002,422.20000000000005,145.2,471.1,182.70999999999984,517.22,92.16666666666667,306.25416666666666,200,530,17,14,92.0,308.0,73501.0,2450.0912154369903,9130.738897662988,2652.1014584115255,1179.634155737448,2602.6247277565058,1680.6713834555205,2021.8349863341195,950.7870569523272,905.5745121129058,1.5707963267948966,1.0,0.1343306170643931,0.4456614135419459,0.6328299714575261,1.0,0.1795290716135661,0.41740095084359524,-0.840210034752991,-0.6717625670491243,22120.0,1963.5537898612806,3005.6214303696865,1116.2497986020733,335.4481728626443,888.5605049990403,197.81098943649678,448.35405028661876,134.4216156427154,181.9875179964252,1.5707963267948966,0.46317481637124036,0.20899971015174512,-0.7012346098090092,0.8278339396842749,0.7832558246612393,0.37131122458429994,0.1942650625779182,0.46761012616000575,-0.46592370071773886
155,2,2,8,-212.05,-1107.89,-131.0,-809.4,-118.75,-772.75,-102.3,-741.9,-78.0,-689.0,-59.0,-612.0,-35.0,-558.8,-10.700000000000017,-505.40000000000003,-2.5,-471.75,13.200000000000017,-454.19999999999993,41.0,-342.6,91.43999999999994,-240.95000000000007,-59.15416666666667,-629.0583333333333,105,-220,-229,-1201,-59.0,-612.0,150974.0,11591.484956689343,4329.284571482859,10949.380647659216,4998.202402984616,11256.578000397489,9238.581461263451,8511.600776325622,4450.365478508098,6338.30190552811,1.5707963267948966,0.539001863873481,-0.9999999566979992,0.9998080992985697,-0.5565826809920184,-0.5126184986884531,0.9999999999999483,-0.3657075730200965,0.7581201642341777,-0.26655784309703484,14197.0,6158.6940964336045,1952.4600864325723,373.3344942632658,1947.4748818819808,994.3784432502533,529.0788318078145,321.5630420749417,579.4517545620846,851.1721723561875,1.5707963267948966,-0.9982148551114539,-0.9999999998914397,-0.9629756844220752,0.8728052149734912,-0.12313476036092023,-0.3591584093440924,-0.9999999990427831,-0.6797139852287751,1.0
156,0,1,2,-324.27,-627.61,-157.79999999999998,-425.0,-136.25,-358.25,-108.19999999999999,-315.6,-74.79999999999998,-221.39999999999998,-29.5,-174.5,35.80000000000001,-92.39999999999998,83.0,-32.10000000000005,99.25,-4.25,122.40000000000003,47.80000000000015,168.59999999999997,174.1,243.6599999999999,303.14999999999975,-21.408333333333335,-170.89166666666668,261,332,-373,-659,-29.5,-174.5,41014.0,23217.022078782153,6885.48936385372,1726.9472442861688,5312.366566903083,6025.587941892846,1733.7501987007536,2299.3200393005022,2242.946474467469,1748.7301389765187,1.5707963267948966,-0.0934569594447476,0.632640743997847,-0.12719674781322057,0.5786631482509669,0.8250767089483791,0.5180846567944204,0.5942400052462566,0.34980304057287637,-1.0,5138.0,7584.076631453734,6393.064391840626,1703.6296395933412,1954.8471693860536,2980.2712254554217,654.768543600273,925.646617866198,1028.54777277483,1267.7098698859068,1.5707963267948966,0.31595816129336723,0.5641802285460366,0.9247625850730262,0.1821341105975703,0.5993466323633987,-1.0,0.7208769876154157,0.8347314964361454,0.9999995830678162
157,1,1,2,1102.34,-217.61,1172.8,2.400000000000034,1185.25,30.75,1205.8,57.0,1224.0,126.60000000000001,1244.0,199.5,1260.0,279.80000000000007,1279.5,338.4999999999999,1289.0,394.25,1301.6000000000001,433.00000000000017,1338.1,519.5,1399.5899999999997,656.7099999999998,1241.725,213.44166666666666,1417,715,1088,-241,1244.0,199.5,51226.0,11220.654833286751,10696.294731330136,1383.9141533427562,3351.333184774099,3293.421025194802,2005.1247640961842,1409.4894718338471,1391.2758505812305,2940.3476799594782,1.5707963267948966,1.0,-0.7585188574661694,-0.8953737629625802,0.536125288181424,-0.04951998961482604,-0.9739593842882976,-0.5163945174098243,0.10814041167385646,0.23026711187187662,298014.0,5650.966958786824,5689.401758576883,1824.5110999548644,634.3291944602288,497.38180921884316,700.291465674179,306.43486261624633,318.9295531182427,234.89423119914736,1.5707963267948966,-0.9999999999999962,0.9914888984393659,0.9750540778116418,0.9999928309988326,-0.9624572326416548,0.7590692097095052,0.9999999271522143,0.9999276729322306,-0.33760562114425335
158,1,3,3,-1082.42,-629.22,-734.2,-459.79999999999995,-646.5,-411.75,-586.4,-370.9,-433.5999999999999,-244.5999999999999,-267.5,-128.5,-111.6,-20.799999999999955,27.599999999999966,81.49999999999991,84.75,132.0,155.40000000000012,192.60000000000005,316.3999999999999,289.0,583.7099999999998,523.9399999999991,-274.8666666666667,-131.25416666666666,659,623,-1155,-655,-267.5,-128.5,31501.0,13578.353127516077,8847.760291662531,8463.178747076356,6812.149627228757,2983.602641702135,3187.141655851126,2856.2178287546376,4447.32499898423,1931.7347811174895,1.5707963267948966,-1.0,0.7746287391449016,0.5931833915824509,-0.261817138540428,0.6055821820072946,0.36965312638155157,0.1528621769686194,0.5704744050109688,0.21112217592644336,65968.0,26868.55094963775,19771.505487667782,12304.624851907362,11529.800722948365,5054.321684379288,6586.291607064947,4234.915349443361,5755.35142788926,2902.9169451502216,1.5707963267948966,-0.8367387854026316,0.9999709066757074,0.7839039483851042,-0.1763526628011927,0.07881038448980587,0.2359630397117054,0.23375155567130415,0.7140096887040965,0.08170931373443702
159,0,1,5,-154.91,-344.81,53.60000000000001,-14.199999999999974,74.75,26.75,103.50000000000001,80.10000000000001,166.60000000000005,194.00000000000006,251.0,341.5,325.8,516.2,364.59999999999997,920.1999999999999,377.0,979.25,387.20000000000005,1002.2,420.4,1106.0,462.8299999999999,1241.44,219.87916666666666,451.3,467,1269,-191,-404,251.0,341.5,108312.0,73427.87758777407,20676.575867313666,9266.761091112283,10904.811453664177,3211.749776052999,6676.485116119801,3846.758976423529,2897.3243914774457,1866.1436000709825,1.5707963267948966,-0.46720307163816793,0.9994234680002373,0.07499476642410638,0.11213567482708174,0.5269553930365998,0.18086351727696454,0.14438585128658182,0.32960972987380865,-0.1278275075372432,52771.0,24142.983479283892,7207.205874827473,5863.697833478619,4620.1346034680455,674.9717731668612,2867.707069321489,980.7289486938367,1235.5056218029372,465.9207666492486,1.5707963267948966,-0.5264208271849412,-0.8454595150788011,0.03826413751756925,0.12141433069526307,0.9999561205543296,0.19843843040810238,0.01714049318653382,0.3110165359216476,-0.16370222486023184
160,3,2,2,-803.44,-1515.0,-212.2,-1514.0,-183.25,-1514.0,-147.79999999999998,-1514.0,-57.79999999999994,-1514.0,40.5,-1514.0,153.20000000000002,-1514.0,265.9,-1514.0,326.0,-1514.0,403.0000000000001,-1514.0,527.3,-1513.0,666.2699999999999,-1513.0,52.36666666666667,-1514.0541666666666,695,-1513,-861,-1515,40.5,-1514.0,363373.0,13.311928897905116,11.096266310014006,5.045862591325214,12.81256057957347,3.335565001287106,9.509314749214107,9.122735948623689,11.826084106548615,10.860025926233796,1.5707963267948966,0.5097004592444379,-0.37554350543854376,0.5750449291435422,-0.4713598704880607,-0.9606122057741829,-0.9441890459169241,-0.4040335951326414,-0.9108688768132468,-0.9080542483408266,12568.0,22766.2977802672,14196.768424182694,13650.547932531174,4334.734600739421,1644.2872345319577,2185.8382317615906,2023.3250036846682,2287.5025831579233,1564.6301330865303,1.5707963267948966,-0.24421991129181853,0.999993249785138,-0.5214870769376719,0.9999999800432129,-0.9992085033529648,-0.5812383975986355,0.9189372428832716,-0.42005744206524415,-0.9958829879427213
161,1,3,11,-191.83,-1145.5,-101.79999999999998,-518.0,-87.5,-420.25,-77.3,-338.3,-48.99999999999996,-213.59999999999997,-23.0,-87.0,10.400000000000006,39.200000000000074,50.19999999999993,172.09999999999988,64.0,244.0,76.40000000000003,293.20000000000005,130.0,468.1999999999998,190.60999999999999,689.4699999999996,-13.404166666666667,-119.82083333333334,200,749,-204,-1210,-23.0,-87.0,28757.0,47118.93704791485,9943.939932972284,7081.026414885625,2300.4996694003858,562.6319446071635,1560.1738303929505,3186.888828925555,1584.3995850061108,782.8901983089495,1.5707963267948966,-0.923264422813084,0.9908821755929328,0.6736664404775845,0.8940273766637549,0.7021733169364439,-0.8901319145493375,-0.9997750590078817,0.6271835239856323,0.8477860683693936,3217.0,14051.05658512184,3155.6986561006697,1969.881165614486,1134.3570776629474,937.8639195350041,711.9719679961503,473.8094485346326,260.49467173568024,474.3614708355363,1.5707963267948966,-0.8496086929457146,0.8157096585414403,0.4724093365067585,0.23382576620839743,0.07933904431376415,-0.05935589409820651,0.8759211241590035,-0.24104693128411964,0.5921061259124843
162,1,3,1,-176.0,-17.0,-82.19999999999999,11.0,-68.75,16.0,-52.0,20.700000000000003,-26.799999999999983,27.0,-11.0,34.0,5.400000000000006,40.400000000000006,28.599999999999966,46.0,40.0,52.0,52.0,58.0,86.19999999999999,67.0,136.43999999999994,79.0,-14.958333333333334,33.52916666666667,143,82,-190,-18,-11.0,34.0,8047.0,3601.0403388734635,1034.3836773249823,532.9029234951474,301.7467740717893,226.09967528387213,368.76162240154656,225.20020485502184,198.3562263047005,194.2640346523303,1.5707963267948966,-0.9682920775485561,0.7795148213635161,-0.006724142740660669,-0.35425416466702503,0.452168245362892,-0.09396123601933078,-0.14154007970281032,-0.450628641260853,0.0863145174493439,3590.0,10067.310249992259,2489.351036086765,488.89716832762383,354.67710996773013,394.80626725135966,598.4362585172712,191.32450394158948,319.9873255040013,591.3599879700736,1.5707963267948966,0.9998919296181707,0.7337818299956731,-0.11924622158268836,-0.3065313970381348,-0.6508877659210963,0.08861015435081719,-0.07023084460319338,-0.6232368664369652,-0.47438187843367885
163,3,1,10,-422.05,-506.46999999999997,-176.39999999999998,-287.2,-153.25,-257.5,-114.19999999999999,-237.2,-39.79999999999994,-193.2,4.5,-158.0,59.00000000000003,-112.79999999999998,109.59999999999997,-74.70000000000002,140.0,-50.75,171.20000000000002,-26.199999999999932,243.09999999999994,33.39999999999998,368.8799999999999,131.43999999999994,-4.045833333333333,-156.07083333333333,384,166,-431,-531,4.5,-158.0,37457.0,10421.862782567954,7559.041797381646,3237.4911432635713,2630.698748499825,1039.1364843558054,95.89129120141429,1361.0363367507828,904.2479997967699,475.8343157607117,1.5707963267948966,-1.0,0.4356514170200191,0.12391148638544279,0.30544519385072166,0.9998585385637769,-0.9406870873342532,-0.8536792452282458,-0.48971957354948775,-0.49273045150898515,971.0,21183.056425967585,5786.668902564628,1742.502697672036,3796.2794292811222,2937.3322687053865,2209.3583880305846,2426.1770945237786,1050.751206240113,2119.050547224342,1.5707963267948966,0.3757777276448995,0.9999999938264368,-0.9999677828383228,-0.9992670955594385,-0.7717916516799472,-0.07670658325982517,-0.21239423187416365,-0.0033277378575187993,-0.2651746644609819
164,1,1,11,-386.22,-600.0,-283.2,-324.2,-274.0,-263.0,-270.3,-206.79999999999995,-249.39999999999998,-115.39999999999999,-226.5,-64.0,-208.6,-26.0,-184.40000000000003,13.0,-166.75,44.5,-149.59999999999997,66.20000000000019,-112.9,129.0,-61.78000000000003,363.63999999999965,-222.2875,-105.39166666666667,-51,440,-392,-623,-226.5,-64.0,25294.0,31007.700540800168,11810.843993454599,2420.385135552174,5772.66596870157,5934.690354512958,7254.984677391185,2765.8589014508148,749.0516810708754,2008.146492548722,1.5707963267948966,0.40187889812165634,-0.4636447448793208,-0.09055186748496617,0.14322449085059213,-0.52733851861591,0.9779364941570463,-0.9932003069181122,-0.7108716680232335,-0.2486123968665017,53349.0,10032.47331192942,4398.147429068375,1926.4917729145984,1933.9012701207632,317.31688326603137,827.7803547439239,589.696571834614,416.2782208183252,244.6752726297945,1.5707963267948966,0.9798528269028033,0.9999497256660638,-0.9999944349742663,-0.5946577722766797,-0.9999999877353245,-0.9698550919945975,0.9802419400765384,0.758103955673092,0.788826044378836
165,3,1,3,-384.61,-543.52,-164.99999999999997,-280.4,-132.0,-221.0,-97.89999999999999,-178.6,-42.39999999999999,-56.199999999999974,14.5,81.0,79.0,216.20000000000002,139.89999999999995,370.19999999999993,160.25,430.25,191.40000000000012,490.0000000000001,264.0,672.9,332.1999999999997,949.0999999999999,9.308333333333334,112.0875,355,1110,-443,-577,14.5,81.0,26901.0,29549.672454396074,7376.057328944978,916.6720106650375,3407.243766705406,4142.6747085070265,1956.9450059214912,2077.2572058750825,1320.8296555678112,2514.211771702327,1.5707963267948966,-0.9999988691969331,0.8765074049571314,-0.9132908070728653,1.0,0.7871026361822804,0.02293191030851776,0.571541091595634,-0.5564854823150798,0.26355456054102544,2234.0,15837.377822916418,4734.035503348176,635.2223245099929,2158.9720122617514,1739.08343604992,702.7541311597332,908.9036650308767,500.52546749865155,1008.5204143170067,1.5707963267948966,-1.0,0.7808830121713596,0.7152603061714631,0.9999999852617215,0.7983995913742017,0.2012958240792038,0.7155616617586471,-0.7609147628489539,0.4241180437171638
166,3,1,9,-79.0,98.0,-79.0,133.8,-79.0,144.75,-79.0,153.10000000000002,-79.0,165.60000000000002,-78.0,175.5,-78.0,189.4,-78.0,200.0,-78.0,204.25,-78.0,210.20000000000002,-78.0,227.1,-77.0,250.60999999999999,-78.39583333333333,174.625,-77,257,-80,91,-78.0,175.5,41910.0,2704.10104515457,1358.0485798565971,2732.979839699167,1636.3574786145093,487.5250863876537,650.523709067084,377.83686238150773,421.07919367053415,326.6642187233506,1.5707963267948966,-0.8621945211698658,-0.34285641775849934,-0.9814991111816125,0.5565728464503127,-0.7360169869557571,-0.08424150769689465,0.9323629259384804,0.8877273406389661,-0.002152067101916325,18815.0,31.883540974310833,25.54520209535265,21.519821281759036,12.528317764499754,7.705971173236347,21.367837865038172,2.4460833241337863,12.28825085072448,5.552124588534788,1.5707963267948966,0.5002498107648502,0.7239569696687348,-0.7800051282900129,0.9999999999963307,0.9999988840914285,0.6041679615192719,0.9999999999996944,0.9145934702892511,-0.9999817442103399
167,3,3,4,-278.44,-348.83,-202.39999999999998,-195.79999999999998,-186.75,-170.0,-169.3,-141.3,-122.79999999999998,-76.59999999999997,-55.0,-12.0,-0.5999999999999943,45.00000000000003,55.29999999999998,102.29999999999998,78.0,123.5,101.20000000000002,148.20000000000002,154.1,205.2,213.87999999999988,270.0,-50.6,-21.3875,226,284,-287,-372,-55.0,-12.0,5133.0,9225.220674688238,1826.969150200093,2372.3512297295956,2387.308229371846,255.62850850487536,728.7282545589355,938.3070243836045,459.84902330809865,1884.713970953868,1.5707963267948966,-0.9999470548968777,0.1945949310632883,0.9417147562622104,-0.26027026698505584,0.11907530570997227,-0.9823226608083687,-0.9832461264184331,0.993406136069132,-0.08089880766770281,12144.0,4190.168668972562,1629.0079493545559,350.3672417598504,302.23425522952857,618.581232658506,659.138624880367,1078.103834390407,193.1246266460238,1831.9208829069503,1.5707963267948966,-0.9988655248999747,-0.9999389757167845,0.9066547764750488,0.9940497568854528,-0.8960120095077592,-0.9179125904328342,-0.988822725116085,0.9967257327182656,-0.019769059527483902
168,2,3,8,-300.0,-664.61,-217.0,-560.4,-203.0,-541.0,-191.3,-534.3,-171.39999999999998,-519.0,-154.0,-499.0,-124.0,-470.0,-97.0,-442.0,-78.0,-422.75,-63.0,-403.79999999999995,-24.80000000000001,-365.5,24.829999999999956,-306.78000000000003,-142.5625,-488.125,36,-281,-309,-669,-154.0,-499.0,117150.0,6039.758465174433,3938.977970800812,2491.5593066280276,2146.7051090438226,1360.1310508526587,1065.7396112641952,823.2732671912751,998.4237039897748,1618.9092185553282,1.5707963267948966,0.5629125554420277,-0.581315272732867,0.028937707789534917,0.5780286407778501,-0.9999800364032015,0.2944092068288773,0.9862292224818727,-0.9907730971971874,-0.5971362149593016,34215.0,6811.03281056548,1539.4991568420592,1985.7046678408944,931.0577780089137,820.0662980645708,612.597823690943,324.65344292325193,686.1386863591581,1514.4962116532422,1.5707963267948966,0.6012641663908533,-0.9053166736265489,0.8727310839602276,-0.11752616166964941,-0.5894979522672262,-0.994720974709291,-0.999797499898703,-0.7247570692178101,-0.31252840432476636
169,0,2,3,-375.93,-195.22,-279.4,-143.0,-263.5,-128.25,-235.3,-124.0,-179.79999999999998,-108.39999999999999,-127.5,-91.5,-80.19999999999999,-74.0,-15.700000000000017,-60.70000000000002,12.5,-47.75,33.80000000000007,-42.0,103.19999999999999,-20.700000000000017,217.60999999999999,36.21999999999997,-119.47916666666667,-90.79583333333333,237,49,-388,-202,-127.5,-91.5,21791.0,1716.0382513669012,5086.038167598401,1809.3021148311418,266.7115617124328,535.2218846418658,766.7702642644265,639.7393120392984,838.1794081768896,604.54165470484,1.5707963267948966,0.9857129383006674,0.47166307121013046,0.34892269152575006,0.3810555789161079,0.999999999898414,0.26903109468127584,0.48220435596433253,-0.9999968329132991,0.9999999999999759,28675.0,9235.87950451486,6831.559954086156,2576.616407805199,1312.3373130512296,774.5770296756413,1661.0811987353063,768.0989509456908,421.8308016008814,676.5055057092475,1.5707963267948966,0.7548022898869868,-0.07550214979710833,0.9999999003332763,0.3501255079854836,0.5604854630161455,-0.48806211613234407,-0.9999720978544138,0.9895821748049529,-0.9999555499090829
170,2,1,7,-205.22,-729.81,-123.6,-363.59999999999997,-102.5,-276.5,-79.6,-205.49999999999994,-54.199999999999974,-65.39999999999999,-20.0,62.5,11.400000000000006,181.60000000000005,37.29999999999998,294.19999999999993,53.25,344.25,61.0,408.8000000000002,92.19999999999999,595.2,151.21999999999997,954.1799999999994,-26.341666666666665,47.225,169,1064,-236,-756,-20.0,62.5,11334.0,41950.538856918036,11635.029795193303,11701.990522107124,7687.97167096547,1688.5662332219165,4519.809462090779,4374.404475079053,3131.741965586642,2509.393137997038,1.5707963267948966,-0.5116817935315515,0.3913666369850039,0.9999036836886853,0.3232234628234095,0.3822284019917907,1.0,0.7132572302434577,0.061092216698766945,0.5155941832371388,6322.0,4782.640795296293,3190.368816949608,2417.4640945865804,1025.0285108155058,1089.1652463693133,739.285298062469,1038.6745560802328,760.1551571314005,488.00115272069877,1.5707963267948966,0.02908660947675524,-0.6039187498741906,-0.6008373632595934,0.12422585908227336,-0.815234702584286,-0.9988516159505447,0.4388368650689721,0.9633580049217918,0.5005875415356634
171,0,2,1,-81.44,-376.83,-23.0,-220.6,-14.0,-199.75,-7.299999999999997,-166.3,4.6000000000000085,-106.0,16.5,-44.5,24.0,25.00000000000003,33.29999999999998,95.0,37.25,131.75,43.0,161.20000000000002,54.099999999999994,243.1,70.60999999999999,351.26999999999987,9.541666666666666,-32.3625,73,381,-94,-393,16.5,-44.5,7767.0,10769.143189972294,2500.2821992228783,1395.149774497902,2374.1577765294614,310.53883729864384,1674.403517981373,1195.1698839578241,1451.7438889601149,1890.2849656737949,1.5707963267948966,-0.606625860963281,-0.9997284305684183,0.6802270660527521,0.7609932206379141,0.9708710518037693,0.9999973274413139,0.7407430545938313,0.9340141194846922,0.9709990820278217,2290.0,4978.312642861203,1275.2196427087222,759.6103428061397,249.95778633790792,409.17836399591806,472.6841932539637,328.41124558791654,408.69808399645797,354.21602100180644,1.5707963267948966,0.9942245716888964,0.20656513122811468,0.17996119815591774,0.4933207986195287,0.15458107578217847,0.4045682434958079,0.18704020379140296,0.4481970541828543,0.6165430444202268
172,2,2,11,-357.32,-389.15,-283.0,-157.79999999999998,-266.0,-79.0,-253.0,-33.19999999999999,-231.0,58.400000000000034,-204.5,139.5,-185.0,220.8,-167.0,311.29999999999995,-158.0,340.75,-147.0,393.40000000000003,-130.70000000000002,507.2,-103.78000000000003,707.2699999999999,-214.05,132.575,-100,747,-368,-440,-204.5,139.5,31818.0,20944.45827316373,32363.31213298937,6181.910194814268,14315.701558363107,12202.088801783922,9754.353173730784,11340.494697044067,3747.429348484566,5566.685471463892,1.5707963267948966,0.35112621068709005,-0.9999516960680741,0.07457333710171732,0.9586367890669306,-0.6572122578832174,-0.2136037009821679,0.3678817988814986,-0.7346586235809787,0.35542202372441406,51372.0,9619.387932417978,3471.1806531570496,1325.9604935836012,831.1712100913861,176.39713682829716,444.53859068373606,461.33083443357424,494.45823555147854,307.0486530776746,1.5707963267948966,0.15262219469218447,-0.05092009173893073,-0.11500950080778534,-0.5911750707512163,-0.026476919341148823,0.13357565288397738,0.23162321477688025,0.44443113789890004,-0.10178658513571155
173,2,2,2,-12.83,147.78,13.0,322.6,16.0,340.0,19.0,352.7,28.0,388.6,34.5,406.5,42.400000000000006,433.8,54.0,450.29999999999995,59.25,460.25,63.400000000000034,471.20000000000005,78.1,497.2,109.60999999999999,537.05,37.854166666666664,394.56666666666666,121,542,-17,141,34.5,406.5,94696.0,11980.543861695338,3448.0705110438707,2359.718952345779,2326.148749548936,3513.477079280182,1864.054263825993,1857.5729229784968,2053.638479989298,1285.7020059380227,1.5707963267948966,-0.9499850638827254,-0.9916920660421233,0.999582246853378,-0.9386129948275783,0.6463178815721397,0.4804572360194836,-0.0817824773821779,-0.2237090454983002,-0.2080396835265834,9085.0,2414.9146144363212,1070.8969803286257,1022.513873261728,435.41175483750027,591.4509344050546,352.4888616625057,464.77918189041173,249.7748004585254,231.9648838432048,1.5707963267948966,-0.9995659878256404,0.739355197502449,0.34147454273439,0.6582808910944654,-0.2780046370773612,-0.44325060905140123,-0.2794605699761686,-0.13040453720503645,-0.8304708927225866
